cpu_avg_user	cpu_avg_sys	cpu_avg_busy	cpu_avg_wait	cpu_avg_idle	cpu_avg_waste	cpu_max_user	cpu_max_sys	cpu_max_busy	cpu_max_wait	cpu_max_idle	cpu_max_waste	cpu_frac_busy	io_iget	io_bread	io_bwrite	io_lread	io_lwrite	io_phread	io_phwrite	io_wcancel	io_namei	io_dirblk	disk_avg_active	disk_max_active	disk_frac_active	disk_avg_read	disk_avg_write	disk_avg_total	disk_max_read	disk_max_write	disk_max_total	disk_frac_busy	net_avg_read	net_avg_write	net_avg_total	net_max_read	net_max_write	net_max_total	net_frac_busy	mem_swap	mem_fault	mem_tlbflush	syscall_total	class
0.02059	0.3675	0.38799999999999996	0.3237	0.2132	0.5369	0.02383	0.4449	0.4616	0.4074	0.2624	0.6698	0.0	278500.0	667500.0	2899000.0	1268000.0	0.0	1018000.0	955.7	75.52	0.0	0.09226000000000001	0.3396	0.0	0.8125	7.608	8.421	3.733	33.3	34.7	0.0	80.71	28.54	109.3	561.1	244.2	618.9	0.1667	0.0	12.7	0.1333	2142.0	0.6167	0
0.006625	0.06735	0.07397999999999999	0.7799	0.1239	0.9038	0.0125	0.09632	0.1041	0.8233	0.146	0.9693	0.0	206600.0	763400.0	1245000.0	1589000.0	0.0	0.0	853.3	33.15	0.0	0.134	0.7979	0.1667	4.308	7.307	11.62	26.0	45.72	71.72	0.1667	16.54	3.585	20.13	86.98	17.92	91.2	0.0	0.0	9.217	0.1333	394.4	0.1833	1
0.005315	0.03394	0.03925	0.3214	0.6292	0.9507	0.016	0.07583	0.09183	0.3364	0.6534	0.9855	0.0	119600.0	437200.0	511800.0	1199000.0	0.0	0.0	750.9	14.05	0.0	0.06217	0.3463	0.0	1.742	3.39	5.132000000000001	10.6	19.95	30.55	0.0	12.49	5.415	17.9	51.58	36.13	87.72	0.0	0.0	9.232999999999999	0.1333	344.6	0.1833	1
0.00234	0.050519999999999995	0.052860000000000004	0.3275	0.6018	0.9293	0.005683	0.1623	0.1639	0.3381	0.6581	0.9962	0.0	51780.0	567900.0	2186000.0	747700.0	0.0	0.0	768.0	58.95	0.0	0.07996	0.512	0.08333	0.7389	7.367000000000001	8.106	4.85	45.78	50.63	0.1667	14.56	2.035	16.59	92.53	8.55	96.03	0.0	0.0	9.232999999999999	0.1333	269.3	0.1833	1
0.0042899999999999995	0.06352000000000001	0.06781000000000001	0.561	0.3482	0.9092	0.013319999999999999	0.1433	0.1448	0.5951	0.3932	0.9883	0.0	146900.0	708500.0	1994000.0	1303000.0	0.0	0.0	750.9	52.55	0.0	0.10800000000000001	0.6388	0.1667	1.768	7.899	9.667	10.4	49.13	59.53	0.1667	18.79	3.5380000000000003	22.32	113.0	16.2	122.2	0.0	0.0	9.35	0.1333	333.7	0.1833	1
0.013590000000000001	0.06005	0.07364	0.7606	0.1468	0.9073	0.08205	0.2088	0.2908	0.8109	0.1777	0.9873	0.0	2296000.0	296500.0	2520000.0	687000.0	0.0	0.0	750.9	12.1	0.0	0.1186	0.6999	0.08333	4.644	2.722	7.367000000000001	31.43	15.83	31.45	0.0	29.04	6.919	35.96	156.4	46.97	160.0	0.0	0.0	9.4	0.1333	861.2	0.1833	1
0.09506	0.06072999999999999	0.1558	0.396	0.4319	0.8279	0.6108	0.1594	0.7702	0.4639	0.5214	0.9853	0.125	474600.0	1151000.0	1998000.0	4155000.0	0.0	0.0	37260.0	14.92	0.0	0.09167	0.402	0.0	2.668	3.84	6.507999999999999	12.58	18.73	31.13	0.0	17.21	3.8939999999999997	21.1	92.18	24.58	96.3	0.0	0.0	16.5	0.1333	473.3	0.2167	1
0.07632	0.3733	0.4496	0.4498	0.004479	0.4543	0.1072	0.5089	0.5506	0.5893	0.009167	0.5984	0.0	1344000.0	827100.0	8423000.0	2572000.0	0.0	19110.0	7509.0	470.9	0.0	0.2065	0.7685	0.1667	8.556000000000001	5.507999999999999	14.06	35.33	20.92	56.25	0.1667	21.57	7.492000000000001	29.06	106.0	51.12	109.2	0.0	0.0	45.68	0.1333	1884.0	1.95	0
0.0018329999999999998	0.012440000000000001	0.014280000000000001	0.0	0.9817	0.9817	0.004	0.02935	0.03318	0.0	0.997	0.997	0.0	3004.0	9370.0	24930.0	22950.0	0.0	0.0	750.9	3.6830000000000003	0.0	0.0009181000000000001	0.01102	0.0	0.0	0.07222	0.07222	0.0	0.8667	0.8667	0.0	8.921	2.622	11.54	25.77	10.57	30.42	0.0	0.0	9.232999999999999	0.1333	242.9	0.1833	1
0.003646	0.02797	0.03161	0.016	0.9464	0.9624	0.0095	0.0655	0.075	0.01685	0.9759	0.9919	0.0	16930.0	24030.0	104700.0	62920.0	0.0	0.0	955.7	12.93	0.0	0.003638	0.04365	0.0	0.08611	0.2056	0.2917	1.033	2.467	3.5	0.0	14.06	6.6739999999999995	20.73	50.83	42.08	92.92	0.0	0.0	34.27	0.1333	532.8	1.167	1
0.005522999999999999	0.03898	0.0445	0.2696	0.6654	0.935	0.011000000000000001	0.07762999999999999	0.0878	0.2901	0.7035	0.9902	0.0	126800.0	354500.0	448500.0	1014000.0	0.0	0.0	750.9	15.08	0.0	0.05196	0.2606	0.0	1.579	2.6310000000000002	4.21	9.583	14.03	22.47	0.0	35.72	5.41	41.13	240.4	36.2	241.9	0.0	0.0	9.217	0.1333	454.6	0.1833	1
0.003917	0.02206	0.02598	0.001021	0.9636	0.9647	0.008667	0.05015	0.058820000000000004	0.002	0.9892	0.9912	0.0	3891.0	10560.0	61000.0	84840.0	0.0	0.0	1024.0	6.832999999999999	0.0	0.001181	0.014169999999999999	0.0	0.008333	0.09306	0.1014	0.1	1.117	1.217	0.0	25.79	5.824	31.61	161.7	40.35	162.7	0.0	0.0	13.63	0.1333	420.3	0.3333	1
0.01285	0.03937	0.05223	0.6986	0.2364	0.9349	0.08782000000000001	0.2016	0.2895	0.7198	0.2826	0.9954	0.0	2272000.0	18770.0	2295000.0	21180.0	0.0	0.0	750.9	4.4	0.0	0.06162	0.6916	0.08333	2.89	0.2	3.09	33.5	1.2	33.5	0.0	19.3	2.344	21.64	124.0	9.567	128.4	0.0	0.0	9.25	0.1333	781.4	0.1833	1
0.003127	0.01986	0.02298	0.000375	0.9614	0.9618	0.009683	0.0685	0.07818	0.0005	0.9945	0.9948	0.0	3140.0	7817.0	39080.0	22140.0	0.0	0.0	750.9	5.3	0.0	0.000875	0.0105	0.0	0.001389	0.07917	0.08056	0.016669999999999997	0.95	0.9667	0.0	44.62	4.592	49.21	245.6	36.62	247.3	0.0	0.0	9.317	0.1333	407.4	0.1833	1
0.12	0.5079	0.6278	0.135	0.2139	0.3489	0.1625	0.5456	0.6621	0.1634	0.2487	0.4121	0.0	552400.0	293900.0	4960000.0	7093000.0	0.0	318900.0	171600.0	566.5	0.0	0.04268	0.09545	0.0	2.41	1.412	3.822	5.9670000000000005	4.633	8.933	0.0	27.62	13.11	40.72	142.5	142.5	285.1	0.0	0.0	491.6	0.1333	2612.0	5.35	0
0.006102000000000001	0.07028999999999999	0.07639	0.6484	0.2519	0.9003	0.01848	0.1208	0.1393	0.6848	0.2845	0.9671	0.0	208100.0	822000.0	1891000.0	1470000.0	0.0	0.0	750.9	71.02	0.0	0.121	0.7048	0.1667	1.963	8.421	10.38	11.47	51.33	62.8	0.1667	18.74	3.7260000000000004	22.47	98.4	20.73	101.7	0.0	0.0	9.217	0.1333	407.8	0.1833	1
0.05989	0.06858	0.1285	0.5766	0.2458	0.8223	0.1632	0.114	0.2519	0.6789	0.3007	0.9796	0.0	273600.0	427600.0	1511000.0	1235000.0	0.0	28950.0	20870.0	88.5	0.0	0.09321	0.5158	0.08333	3.918	3.642	7.56	23.02	21.55	44.57	0.1667	24.4	6.626	31.02	160.7	39.07	164.2	0.0	0.0	23.65	0.1333	591.7	0.4833	0
0.05244	0.053110000000000004	0.1055	0.4727	0.3768	0.8495	0.2203	0.0725	0.2836	0.5439	0.4305	0.9744	0.0	226900.0	424700.0	943700.0	1102000.0	0.0	15290.0	750.9	54.03	0.0	0.08259	0.4605	0.0	3.1210000000000004	3.8760000000000003	6.997000000000001	18.45	22.75	40.83	0.08333	19.43	3.66	23.08	112.4	17.52	116.2	0.0	0.0	9.45	0.1333	483.7	0.2	1
0.0209	0.3569	0.3778	0.4528	0.08939	0.5422	0.057999999999999996	0.4407	0.4552	0.5886	0.1128	0.7014	0.0	296600.0	890900.0	3309000.0	2486000.0	0.0	929100.0	750.9	141.0	0.0	0.1288	0.6574	0.1667	3.072	6.978	10.05	14.15	39.93	54.08	0.1667	84.76	29.18	113.9	655.1	194.3	718.4	0.08333	0.0	12.62	0.1333	1661.0	0.3333	0
0.003752	0.03202	0.03578	0.4168	0.5373	0.9541	0.005017	0.054520000000000006	0.05952999999999999	0.4273	0.5494	0.9767	0.0	153800.0	383100.0	548200.0	1005000.0	0.0	0.0	750.9	15.12	0.0	0.06828	0.3715	0.0	2.225	3.492	5.7170000000000005	13.23	19.7	32.93	0.0	11.06	4.3469999999999995	15.4	33.83	29.92	63.75	0.0	0.0	9.217	0.1333	309.0	0.1833	1
0.02159	0.1664	0.188	0.6728	0.0974	0.7702	0.05662999999999999	0.2344	0.2539	0.7606	0.1203	0.8808	0.0	1596000.0	660500.0	3375000.0	1252000.0	0.0	340100.0	21080.0	49.02	0.0	0.155	0.603	0.25	3.875	7.0920000000000005	10.97	20.47	40.68	52.82	0.1667	41.99	15.64	57.63	248.1	96.48	250.6	0.0	0.0	40.45	0.1333	1305.0	0.9167	0
0.005606	0.04213	0.04774	0.3928	0.5417	0.9345	0.010329999999999999	0.06237	0.06835	0.4105	0.5670000000000001	0.9756	0.0	138500.0	421900.0	541000.0	1063000.0	0.0	0.0	750.9	16.8	0.0	0.06779	0.3662	0.0	1.99	3.639	5.629	11.88	20.72	32.23	0.0	35.29	5.667999999999999	40.96	223.9	38.85	225.0	0.0	0.0	9.317	0.1333	484.2	0.1833	1
0.00456	0.01683	0.02139	0.0	0.9741	0.9741	0.01182	0.03	0.03667	0.0	0.9942	0.9942	0.0	3004.0	10670.0	81750.0	84050.0	0.0	0.0	10840.0	4.917	0.0	0.001139	0.013669999999999998	0.0	0.0	0.09028	0.09028	0.0	1.083	1.083	0.0	10.66	3.418	14.08	29.63	15.03	37.35	0.0	0.0	15.72	0.1333	272.5	0.2667	1
0.004671	0.03374	0.03841	0.3967	0.5528	0.9496	0.01035	0.061	0.069	0.4165	0.5782	0.9946	0.0	147400.0	415500.0	581400.0	1172000.0	0.0	0.0	750.9	16.85	0.0	0.06884	0.3767	0.0	2.146	3.615	5.761	12.82	21.02	33.83	0.0	12.76	3.783	16.54	46.3	17.63	63.93	0.0	0.0	9.567	0.1333	338.6	0.2	1
0.1204	0.3224	0.4428	0.3461	0.1668	0.5129	0.2795	0.5086	0.64	0.4305	0.2353	0.6659	0.0	4151000.0	505200.0	5531000.0	6189000.0	0.0	40940.0	120300.0	202.1	0.0	0.1493	0.8362	0.08333	7.452999999999999	2.6239999999999997	10.08	57.07	12.32	57.07	0.08333	37.12	7.007999999999999	44.12	102.5	36.12	105.7	0.0	0.0	254.7	0.1333	2461.0	5.567	0
0.1319	0.4407	0.5726	0.301	0.03949	0.3405	0.1628	0.5244	0.6524	0.379	0.05265	0.4194	0.0	576500.0	375000.0	3279000.0	5320000.0	0.0	3806.0	222100.0	368.3	0.0	0.1019	0.4757	0.0	4.604	3.051	7.656000000000001	23.93	13.08	37.02	0.0	16.41	2.7710000000000004	19.18	111.8	15.2	114.4	0.0	0.0	516.8	0.1333	2312.0	9.383	0
0.005522999999999999	0.06853	0.07405	0.2977	0.6117	0.9094	0.0115	0.1596	0.17	0.3211	0.6529	0.9678	0.0	218500.0	389300.0	928000.0	14170000.0	0.0	0.0	750.9	16.05	0.0	0.05897	0.3024	0.0	1.5759999999999998	3.285	4.861000000000001	9.35	16.98	26.33	0.0	24.22	3.846	28.07	106.6	14.23	107.3	0.0	0.0	11.8	0.1333	1226.0	0.25	1
0.1321	0.3498	0.4819	0.3591	0.1307	0.4898	0.302	0.4418	0.6987	0.46299999999999997	0.1776	0.6407	0.0	1765000.0	1261000.0	3295000.0	11980000.0	0.0	0.0	150700.0	326.8	0.0	0.1128	0.5645	0.08333	3.7489999999999997	3.282	7.031000000000001	23.87	13.45	27.88	0.0	20.33	2.775	23.11	94.75	10.23	97.92	0.0	0.0	514.2	0.1333	2523.0	6.882999999999999	0
0.054360000000000006	0.0741	0.1285	0.68	0.1375	0.8175	0.2045	0.1723	0.2545	0.7904	0.1815	0.9719	0.0	377300.0	338300.0	1831000.0	844500.0	0.0	25670.0	750.9	105.1	0.0	0.1042	0.5836	0.1667	5.56	2.95	8.51	32.95	17.05	49.82	0.1667	25.03	8.056000000000001	33.08	182.6	60.28	185.5	0.0	0.0	9.217	0.1333	521.9	0.1833	0
0.01806	0.08611	0.1042	0.8151	8852.0	8853.0	0.03963	0.2522	0.2918	0.893	70820.0	70820.0	0.0	545500.0	1103000.0	4030000.0	2016000.0	0.0	41510.0	750.9	247.7	0.0	0.1347	0.618	0.1667	6.981	2.432	9.412	40.98	15.87	46.42	0.1667	25.93	4.447	30.38	177.1	39.33	180.9	0.0	0.0	9.217	0.1333	749.6	0.1833	0
0.1364	0.5013	0.6377	0.1426	0.1969	0.3395	0.2494	0.6177	0.7461	0.1876	0.2467	0.4343	0.25	522100.0	292600.0	5027000.0	4005000.0	0.0	339500.0	135200.0	566.0	0.0	0.04448	0.1126	0.0	2.536	1.364	3.9	6.382999999999999	4.6	8.333	0.0	27.41	14.09	41.5	153.8	153.8	307.6	0.0	0.0	459.0	0.1333	2431.0	6.4	0
0.02386	0.09086	0.1147	0.3955	0.4589	0.8545	0.0906	0.1382	0.2288	0.4207	0.5067	0.9228	0.0	255200.0	796800.0	1588000.0	1927000.0	0.0	0.0	819.2	77.08	0.0	0.08891	0.5161	0.08333	1.9140000000000001	5.421	7.335	9.967	37.53	40.85	0.08333	37.66	14.64	52.3	194.2	100.7	199.3	0.0	0.0	15.17	0.1333	572.5	0.2	0
0.005252000000000001	0.0403	0.04556	0.4555	0.4838	0.9393	0.01383	0.0895	0.1033	0.4783	0.5129	0.9912	0.0	172700.0	477400.0	666100.0	1397000.0	0.0	0.0	2048.0	18.97	0.0	0.07574	0.4293	0.0	2.436	3.85	6.2860000000000005	14.08	23.83	37.92	0.0	18.9	4.625	23.52	106.7	28.63	112.2	0.0	0.0	13.62	0.1333	381.7	0.3333	1
0.002979	0.01898	0.02196	0.0	0.9672	0.9672	0.0085	0.0458	0.0543	0.0	0.9982	0.9982	0.0	3004.0	7458.0	33020.0	20870.0	0.0	0.0	750.9	6.067	0.0	0.0008486	0.01018	0.0	0.0	0.07361000000000001	0.07361000000000001	0.0	0.8833	0.8833	0.0	31.21	4.637	35.85	178.1	38.15	179.9	0.0	0.0	9.217	0.1333	379.8	0.1833	1
0.004856	0.03235	0.03721	0.3783	0.5715	0.9498	0.009183	0.07867	0.08785	0.3908	0.5904	0.9812	0.0	137200.0	427800.0	577700.0	1164000.0	0.0	0.0	819.2	17.97	0.0	0.06838	0.3873	0.0	1.94	3.9130000000000003	5.853	11.6	23.33	34.93	0.0	16.63	3.6719999999999997	20.31	90.05	23.52	94.0	0.0	0.0	10.82	0.1333	335.1	0.2333	1
0.005002	0.033819999999999996	0.03882	0.3757	0.5733	0.9491	0.009183	0.07035	0.07952999999999999	0.3881	0.5903	0.9735	0.0	112500.0	406100.0	562500.0	1187000.0	0.0	0.0	750.9	15.25	0.0	0.062	0.3484	0.0	1.906	3.154	5.06	11.58	18.47	30.05	0.0	16.43	3.2439999999999998	19.67	92.08	15.8	97.32	0.0	0.0	9.317	0.1333	354.6	0.1833	1
0.1434	0.4795	0.6229	0.2712	0.07264	0.3438	0.1786	0.5816	0.7149	0.3278	0.09197999999999999	0.4131	0.125	645300.0	745200.0	5577000.0	8359000.0	0.0	282300.0	181800.0	517.4	0.0	0.1218	0.4739	0.0	4.956	3.964	8.919	21.23	15.53	36.77	0.0	27.58	13.53	41.1	130.7	130.7	261.3	0.0	0.0	368.4	0.1333	2451.0	3.6830000000000003	0
0.003958	0.06437000000000001	0.06833	0.6927	0.218	0.9107	0.006	0.1091	0.1151	0.7212	0.2357	0.9544	0.0	209200.0	817000.0	1912000.0	1560000.0	0.0	0.0	750.9	52.52	0.0	0.1236	0.7073	0.1667	2.194	8.174	10.37	12.82	48.65	61.47	0.1667	15.85	2.949	18.8	94.23	13.4	99.5	0.0	0.0	10.45	0.1333	344.9	0.2333	1
0.01444	0.06804	0.08247	0.753	0.1429	0.8959	0.07932	0.221	0.3003	0.8081	0.17600000000000002	0.9814	0.0	2317000.0	316300.0	2533000.0	739800.0	0.0	0.0	750.9	12.15	0.0	0.1204	0.7154	0.08333	4.586	2.7539999999999996	7.34	32.08	16.42	32.22	0.0	31.8	6.251	38.05	168.3	33.63	173.0	0.0	0.0	9.217	0.1333	1097.0	0.1833	1
0.1163	0.3461	0.4625	0.4919	0.009233	0.5011	0.1852	0.38799999999999996	0.5252	0.5897	0.01152	0.5999	0.0	815100.0	1200000.0	3429000.0	3724000.0	0.0	21860.0	191700.0	379.9	0.0	0.1742	0.7572	0.1667	6.965	5.207999999999999	12.17	36.25	21.25	57.5	0.1667	23.1	4.128	27.23	156.9	29.13	160.1	0.0	0.0	416.9	0.1333	1940.0	6.567	0
0.013340000000000001	0.04845	0.061779999999999995	0.752	0.1755	0.9275	0.07885	0.1965	0.2754	0.7823	0.209	0.9913	0.0	2307000.0	255500.0	2495000.0	496900.0	0.0	0.0	955.7	12.55	0.0	0.1039	0.7181	0.08333	3.903	2.411	6.314	33.55	14.07	33.6	0.0	17.89	2.294	20.19	118.3	8.317	122.2	0.0	0.0	20.62	0.1333	810.0	0.7333	1
0.005083	0.031889999999999995	0.036969999999999996	0.3356	0.6178	0.9534	0.020980000000000002	0.09568	0.1167	0.3446	0.6414	0.9853	0.0	113600.0	418600.0	526000.0	1167000.0	0.0	0.0	750.9	13.43	0.0	0.061689999999999995	0.34	0.0	1.694	3.4210000000000003	5.115	10.1	20.2	30.13	0.0	11.32	4.065	15.38	43.6	25.88	69.48	0.0	0.0	9.217	0.1333	335.1	0.1833	1
0.1093	0.3734	0.4828	0.2582	0.1792	0.4374	0.1809	0.4694	0.5741	0.3166	0.2281	0.5447	0.0	520400.0	477300.0	2905000.0	9034000.0	0.0	43710.0	213500.0	269.6	0.0	0.08743	0.3772	0.0	3.385	3.4010000000000002	6.7860000000000005	17.58	13.95	31.1	0.0	18.37	5.862	24.24	90.48	32.53	94.43	0.0	0.0	456.0	0.1333	2340.0	9.0	0
0.006083	0.04007	0.04615	0.3002	0.6423	0.9425	0.010329999999999999	0.07817	0.08717000000000001	0.3132	0.6716	0.9808	0.0	123500.0	414000.0	540200.0	1218000.0	0.0	0.0	887.5	18.47	0.0	0.06162	0.3327	0.0	1.6880000000000002	3.338	5.025	9.967	19.3	29.27	0.0	13.78	6.435	20.22	43.53	34.75	73.23	0.0	0.0	11.72	0.1333	500.6	0.2667	1
0.1206	0.5288	0.6495	0.2589	0.002729	0.2616	0.1469	0.6514	0.7982	0.3633	0.006667	0.3641	0.25	1381000.0	905500.0	7038000.0	4379000.0	0.0	18020.0	73800.0	484.6	0.0	0.1715	0.6891	0.1667	7.622000000000001	4.246	11.87	30.68	18.13	48.82	0.1667	19.14	4.939	24.08	107.8	27.88	110.5	0.0	0.0	267.2	0.1333	2340.0	4.5169999999999995	0
0.01678	0.3801	0.3969	0.3991	0.1269	0.526	0.023819999999999997	0.467	0.4782	0.5212	0.1646	0.6858	0.0	295300.0	939100.0	2668000.0	1721000.0	0.0	905800.0	887.5	83.43	0.0	0.1219	0.5385	0.1667	1.999	7.649	9.647	8.867	37.48	46.02	0.1667	81.08	26.91	108.0	598.2	199.1	670.7	0.08333	0.0	26.12	0.1333	2293.0	0.9	0
0.1369	0.4717	0.6085	0.1841	0.16899999999999998	0.3531	0.1746	0.5133	0.6675	0.2155	0.1947	0.405	0.0	3307000.0	573600.0	4788000.0	5327000.0	0.0	0.0	163900.0	419.9	0.0	0.1137	0.2837	0.0	6.386	2.929	9.315	27.77	11.55	27.83	0.0	18.05	3.897	21.94	94.25	19.48	97.45	0.0	0.0	663.2	0.1333	3058.0	7.517	0
0.00394	0.03344	0.037380000000000004	0.4073	0.5421	0.9494	0.0085	0.05185	0.05798	0.4267	0.5665	0.9931	0.0	130700.0	403500.0	562600.0	1134000.0	0.0	0.0	750.9	14.25	0.0	0.06774	0.3654	0.0	2.128	3.429	5.557	12.77	19.9	32.15	0.0	18.23	3.7030000000000003	21.93	107.0	16.95	114.2	0.0	0.0	9.217	0.1333	341.8	0.1833	1
0.008165	0.08613	0.09429	0.861	0.02155	0.8826	0.01248	0.1505	0.159	0.9595	0.029480000000000003	0.9890000000000001	0.0	568800.0	543900.0	3963000.0	1128000.0	0.0	12010.0	750.9	229.6	0.0	0.1431	0.782	0.1667	7.315	3.1510000000000002	10.47	43.3	17.0	60.3	0.1667	24.31	3.2039999999999997	27.51	181.5	18.3	183.9	0.0	0.0	9.217	0.1333	559.1	0.1833	0
0.0028539999999999998	0.01325	0.01611	0.004562	0.9743	0.9788	0.0085	0.026330000000000003	0.03483	0.004833	0.9921	0.9968	0.0	13940.0	11010.0	55670.0	30230.0	0.0	0.0	750.9	4.033	0.0	0.001667	0.016	0.0	0.052779999999999994	0.09306	0.1458	0.3	1.083	1.25	0.0	14.18	2.3280000000000003	16.51	87.87	8.85	91.75	0.0	0.0	11.57	0.1333	231.9	0.2	1
0.1403	0.3649	0.5051	0.3776	0.08707000000000001	0.4647	0.2993	0.44799999999999995	0.5966	0.4833	0.1153	0.5893	0.0	1069000.0	1092000.0	7052000.0	7857000.0	0.0	347300.0	50600.0	485.4	0.0	0.1423	0.4773	0.0	6.1579999999999995	4.138	10.3	22.1	14.62	36.55	0.0	28.72	14.47	43.19	152.6	152.6	305.1	0.0	0.0	194.1	0.1333	2039.0	4.3	0
0.00346	0.02035	0.023809999999999998	0.014430000000000002	0.956	0.9704	0.01068	0.046830000000000004	0.05752	0.015330000000000002	0.9785	0.9934	0.0	36850.0	16660.0	32070.0	291500.0	0.0	0.0	750.9	3.75	0.0	0.0024579999999999997	0.0295	0.0	0.05832999999999999	0.09306	0.1514	0.7	1.117	1.817	0.0	13.21	3.9930000000000003	17.2	45.23	20.98	66.22	0.0	0.0	9.25	0.1333	390.9	0.1833	1
0.005187	0.0387	0.04388	0.3542	0.5825	0.9367	0.01432	0.06952	0.08383	0.3726	0.619	0.9917	0.0	124900.0	372700.0	503300.0	990800.0	0.0	0.0	750.9	14.93	0.0	0.06154	0.3307	0.0	1.774	3.3289999999999997	5.103	10.77	18.82	29.03	0.0	30.67	5.61	36.28	178.6	34.87	180.2	0.0	0.0	9.25	0.1333	471.3	0.1833	1
0.02504	0.3749	0.4	0.4361	0.09344	0.5295	0.03433	0.4373	0.4588	0.5458	0.1123	0.6551	0.0	525200.0	987400.0	4491000.0	1973000.0	0.0	794200.0	1024.0	201.9	0.0	0.1334	0.5549	0.1667	3.428	6.874	10.3	11.53	35.93	46.78	0.1667	72.0	26.92	98.92	475.0	203.4	502.7	0.1667	0.0	27.93	0.1333	1653.0	0.7	0
0.03308	0.09662000000000001	0.1297	0.3218	0.5228	0.8446	0.08702	0.1435	0.2305	0.3456	0.5683	0.902	0.0	311600.0	615900.0	1265000.0	1537000.0	0.0	14780.0	10850.0	74.37	0.0	0.07195	0.3055	0.0	1.786	4.065	5.851	10.25	20.15	25.52	0.0	34.47	9.91	44.38	186.2	45.67	191.0	0.0	0.0	147.4	0.1333	855.5	5.8	1
0.055229999999999994	0.3243	0.3796	0.5241	0.007312000000000001	0.5314	0.1466	0.5254	0.5474	0.7286	0.012830000000000001	0.7414	0.0	624500.0	715000.0	7172000.0	1544000.0	0.0	21300.0	12830.0	529.1	0.0	0.1911	0.7941	0.1667	7.792999999999999	5.737	13.53	36.3	22.68	58.98	0.1667	18.69	5.7989999999999995	24.49	101.7	36.4	104.9	0.0	0.0	38.6	0.1333	1505.0	1.95	0
0.08725	0.4032	0.4905	0.3376	0.1466	0.4842	0.1088	0.4721	0.5605	0.4283	0.1723	0.6006	0.0	948400.0	583200.0	3303000.0	13570000.0	0.0	735000.0	71480.0	210.7	0.0	0.07615	0.2263	0.0	3.115	2.0069999999999997	5.122000000000001	17.3	8.217	17.33	0.0	38.79	24.92	63.71	279.9	279.9	559.9	0.08333	0.0	268.7	0.1333	2817.0	2.75	0
0.1365	0.3846	0.5211	0.3211	0.1258	0.4469	0.2294	0.4334	0.6245	0.3986	0.1602	0.5522	0.0	1622000.0	1157000.0	3626000.0	13240000.0	0.0	0.0	203400.0	368.2	0.0	0.1094	0.4877	0.0	3.781	3.364	7.144	22.57	13.85	26.17	0.0	29.06	2.281	31.34	124.9	9.75	127.0	0.0	0.0	543.7	0.1333	2641.0	5.4670000000000005	0
0.1156	0.7548	0.8704	0.0754	0.01082	0.08622	0.1345	0.7943	0.9128	0.08967	0.01615	0.1012	1.0	829400.0	1018000.0	4362000.0	2803000.0	0.0	18550.0	194500.0	607.0	0.0	0.1299	0.4463	0.0	4.668	4.399	9.067	20.07	14.83	34.9	0.0	17.83	3.967	21.8	98.35	24.32	103.6	0.0	0.0	694.6	0.1333	2571.0	9.917	0
0.008433	0.09792999999999999	0.1064	0.5629	0.3055	0.8684	0.017669999999999998	0.2259	0.2307	0.6214	0.3626	0.9840000000000001	0.0	182500.0	839600.0	2032000.0	13330000.0	0.0	0.0	750.9	40.6	0.0	0.1157	0.6628	0.1667	1.7930000000000001	8.294	10.09	10.6	48.93	59.53	0.1667	19.48	4.5280000000000005	24.0	96.52	30.13	99.87	0.0	0.0	9.417	0.1333	971.9	0.2	1
0.0042710000000000005	0.03307	0.03734	0.3029	0.6495	0.9524	0.01017	0.07535	0.08552	0.3167	0.6802	0.9965	0.0	131000.0	389600.0	537400.0	1122000.0	0.0	0.0	955.7	16.28	0.0	0.059820000000000005	0.3081	0.0	1.7	3.1860000000000004	4.886	9.933	17.97	27.0	0.0	11.37	5.0569999999999995	16.42	36.43	34.78	71.22	0.0	0.0	20.42	0.1333	350.7	0.7167	1
0.004582999999999999	0.05867000000000001	0.06325	0.7798	0.1346	0.9143	0.01083	0.1268	0.1323	0.8252	0.1629	0.9881	0.0	231300.0	761200.0	1270000.0	1574000.0	0.0	0.0	750.9	37.88	0.0	0.1326	0.7776	0.1667	3.489	8.081	11.57	20.95	49.5	69.73	0.1667	16.79	3.0860000000000003	19.88	96.52	15.35	100.3	0.0	0.0	9.85	0.1333	348.8	0.2333	1
0.09838999999999999	0.3858	0.4841	0.1431	0.1132	0.2564	0.1353	0.6014	0.7292	0.2263	0.1831	0.4094	0.125	378600.0	348900.0	2278000.0	4269000.0	0.0	25980.0	89510.0	347.8	0.0	0.07907	0.2963	0.0	3.1719999999999997	2.5989999999999998	5.771	14.18	9.767000000000001	23.37	0.0	605.4	3.408	608.8	2243.0	24.05	2246.0	0.3333	0.0	318.6	0.1333	1720.0	3.4	0
0.01454	0.05246	0.06701	0.7603	0.1569	0.9172	0.08435	0.209	0.2934	0.8012	0.1898	0.9911	0.0	2265000.0	311300.0	2506000.0	721000.0	0.0	0.0	750.9	9.15	0.0	0.1127	0.6762	0.08333	4.406000000000001	2.451	6.857	30.78	14.8	30.83	0.0	19.53	2.532	22.06	115.2	10.7	117.2	0.0	0.0	9.217	0.1333	842.0	0.1833	1
